Scientific Name,Primary,Class,Order,Family,Genus,Species,Authority,Infrarank,Infrarank Type,Infrarank Authority,Red List Species ID,Modified Year,Category,Criteria
Craterocephalus fluviatilis,TRUE,ACTINOPTERYGII,ATHERINIFORMES,ATHERINIDAE,Craterocephalus,fluviatilis,"McCulloch, 1912",,,,40692,1996,EN,"A1c, B1+2ab"
Craterocephalus gloveri,TRUE,ACTINOPTERYGII,ATHERINIFORMES,ATHERINIDAE,Craterocephalus,gloveri,"Crowley &amp; Ivantsoff, 1990",,,,5491,1996,VU,D2
Craterocephalus helenae,TRUE,ACTINOPTERYGII,ATHERINIFORMES,ATHERINIDAE,Craterocephalus,helenae,"Ivantsoff, Crowley &amp; Allen, 1987",,,,5492,1996,LR/nt,
Craterocephalus kailolae,TRUE,ACTINOPTERYGII,ATHERINIFORMES,ATHERINIDAE,Craterocephalus,kailolae,"Ivantsoff, Crowley &amp; Allen, 1987",,,,5493,1996,LR/lc,
Craterocephalus lacustris,TRUE,ACTINOPTERYGII,ATHERINIFORMES,ATHERINIDAE,Craterocephalus,lacustris,"Trewavas, 1940",,,,5494,1996,VU,A2cd
Craterocephalus lentiginosus,TRUE,ACTINOPTERYGII,ATHERINIFORMES,ATHERINIDAE,Craterocephalus,lentiginosus,"Ivantsoff, Crowley &amp; Allen, 1987",,,,5495,1996,LR/nt,
Craterocephalus marianae,TRUE,ACTINOPTERYGII,ATHERINIFORMES,ATHERINIDAE,Craterocephalus,marianae,"Ivantsoff, Crowley &amp; Allen, 1987",,,,5496,1996,DD,
Craterocephalus pimatuae,TRUE,ACTINOPTERYGII,ATHERINIFORMES,ATHERINIDAE,Craterocephalus,pimatuae,"Crowley, Ivantsoff &amp; Allen, 1991",,,,5497,1996,DD,
Cratinus agassizii,TRUE,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Cratinus,agassizii,Steindachner 1878,,,,183659,2010,NT,
Creagrutus britskii,TRUE,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Creagrutus,britskii,"Vari &amp; Harold, 2001",,,,167791,2009,LC,
Creagrutus maracaiboensis,TRUE,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Creagrutus,maracaiboensis,"(Schultz, 1944)",,,,167726,2009,LC,
Creagrutus paralacus,TRUE,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Creagrutus,paralacus,"Harold &amp; Vari, 1994",,,,167647,2009,LC,
Cremnochorites capensis,TRUE,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,Cremnochorites,capensis,"(Gilchrist &amp; Thompson, 1908)",,,,178983,2014,LC,
Crenichthys baileyi,TRUE,ACTINOPTERYGII,CYPRINODONTIFORMES,CYPRINODONTIDAE,Crenichthys,baileyi,"(Gilbert, 1893)",,,,5515,2014,EN,"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v)"
Crenichthys nevadae,TRUE,ACTINOPTERYGII,CYPRINODONTIFORMES,CYPRINODONTIDAE,Crenichthys,nevadae,"Hubbs, 1932",,,,5517,2013,VU,D2
Crenicichla cincta,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Crenicichla,cincta,"Regan, 1905",,,,167734,2009,LC,
Crenicichla lepidota,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Crenicichla,lepidota,"Heckel, 1840",,,,167717,2009,LC,
Crenicichla macrophthalma,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Crenicichla,macrophthalma,"Heckel, 1840",,,,167799,2009,LC,
Crenicichla prenda,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Crenicichla,prenda,"Lucena &amp; Kullander, 1992",,,,167705,2009,DD,
Crenidens crenidens,TRUE,ACTINOPTERYGII,PERCIFORMES,SPARIDAE,Crenidens,crenidens,"(ForsskÌ´l, 1775)",,,,170216,2014,LC,
Crenidens indicus,TRUE,ACTINOPTERYGII,PERCIFORMES,SPARIDAE,Crenidens,indicus,"Day, 1873",,,,49677201,2014,LC,
Crenidens macracanthus,TRUE,ACTINOPTERYGII,PERCIFORMES,SPARIDAE,Crenidens,macracanthus,"GÌ_nther, 1874",,,,47136863,2014,DD,
Crenimugil crenilabis,TRUE,ACTINOPTERYGII,MUGILIFORMES,MUGILIDAE,Crenimugil,crenilabis,"(ForsskÌ´l, 1775)",,,,196421,2012,LC,
Crenimugil heterocheilos,TRUE,ACTINOPTERYGII,MUGILIFORMES,MUGILIDAE,Crenimugil,heterocheilos,"(Bleeker, 1855)",,,,196422,2012,LC,
Cristiceps argyropleura,TRUE,ACTINOPTERYGII,PERCIFORMES,CLINIDAE,Cristiceps,argyropleura,"Kner, 1865",,,,179061,2014,LC,
Cristiceps aurantiacus,TRUE,ACTINOPTERYGII,PERCIFORMES,CLINIDAE,Cristiceps,aurantiacus,"Castelnau, 1879",,,,178972,2014,LC,
Cristiceps australis,TRUE,ACTINOPTERYGII,PERCIFORMES,CLINIDAE,Cristiceps,australis,"Valenciennes, 1836",,,,179042,2014,LC,
Crocodilichthys gracilis,TRUE,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,Crocodilichthys,gracilis,"Allen &amp; Robertson, 1991",,,,155327,2010,LC,
Croilia mossambica,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Croilia,mossambica,"Smith, 1955",,,,5675,2007,LC,
Cromeria nilotica,TRUE,ACTINOPTERYGII,GONORYNCHIFORMES,KNERIIDAE,Cromeria,nilotica,"Boulenger, 1901",,,,181793,2010,LC,
Cromeria occidentalis,TRUE,ACTINOPTERYGII,GONORYNCHIFORMES,KNERIIDAE,Cromeria,occidentalis,"Daget, 1954",,,,182991,2010,DD,
Cromileptes altivelis,TRUE,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,Cromileptes,altivelis,"(Valenciennes, 1828)",,,,39774,2008,VU,A4cd
Crossocheilus atrilimes,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Crossocheilus,atrilimes,"Kottelat, 2000",,,,180882,2012,LC,
Crossocheilus burmanicus,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Crossocheilus,burmanicus,"Hora, 1936",,,,168280,2010,LC,
Crossocheilus klatti,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Crossocheilus,klatti,"(Kosswig, 1950)",,,,22569,2014,EN,"B1ab(i,ii,iii)+2ab(i,ii,iii)"
Crossocheilus latius,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Crossocheilus,latius,"(Hamilton, 1822)",,,,166582,2010,LC,
Crossocheilus nigriloba,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Crossocheilus,nigriloba,"Popta, 1904",,,,169567,2009,DD,
Crossocheilus oblongus,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Crossocheilus,oblongus,"Kuhl &amp; van Hasselt, 1823",,,,181162,2012,LC,
Crossocheilus periyarensis,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Crossocheilus,periyarensis,"Menon &amp; Jacob, 1996",,,,172348,2013,EN,B2ab(iii)
Crossocheilus reticulatus,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Crossocheilus,reticulatus,"(Fowler, 1934)",,,,169495,2012,LC,
Crossoloricaria venezuelae,TRUE,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Crossoloricaria,venezuelae,"(Schultz, 1944)",,,,167743,2009,LC,
Crossosalarias macrospilus,TRUE,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Crossosalarias,macrospilus,"Smith-Vaniz &amp; Springer, 1971",,,,155034,2010,LC,
Cryptichthys jojettae,TRUE,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,Cryptichthys,jojettae,"Hardy, 1987",,,,178993,2014,LC,
Cryptocentrus leonis,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Cryptocentrus,leonis,"Smith, 1931",,,,154784,2010,DD,
Cryptopsaras couesii,TRUE,ACTINOPTERYGII,LOPHIIFORMES,CERATIIDAE,Cryptopsaras,couesii,"Gill, 1883",,,,190067,2015,LC,
Cryptotomus roseus,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Cryptotomus,roseus,"Cope, 1871",,,,190757,2012,LC,
Cryptotora thamicola,TRUE,ACTINOPTERYGII,CYPRINIFORMES,BALITORIDAE,Cryptotora,thamicola,"(Kottelat, 1988)",,,,41407,2013,VU,B2ab(iii); D2
Cryptotrema corallinum,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Cryptotrema,corallinum,"Gilbert, 1890",,,,185142,2014,LC,
Cryptotrema seftoni,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Cryptotrema,seftoni,"Hubbs, 1954",,,,183644,2010,DD,
Crystallaria asprella,TRUE,ACTINOPTERYGII,PERCIFORMES,PERCIDAE,Crystallaria,asprella,"(Jordan, 1878)",,,,5786,2013,VU,A2c
Crystallaria cincotta,TRUE,ACTINOPTERYGII,PERCIFORMES,PERCIDAE,Crystallaria,cincotta,"Welsh and Wood, 2008",,,,202435,2013,CR,B1ab(iii)
Crystallogobius linearis,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Crystallogobius,linearis,"(DÌ_ben, 1845)",,,,198654,2014,LC,
Ctenochaetus binotatus,TRUE,ACTINOPTERYGII,PERCIFORMES,ACANTHURIDAE,Ctenochaetus,binotatus,"Randall, 1955",,,,177955,2012,LC,
Ctenochaetus cyanocheilus,TRUE,ACTINOPTERYGII,PERCIFORMES,ACANTHURIDAE,Ctenochaetus,cyanocheilus,"Randall &amp; Clements, 2001",,,,177958,2012,LC,
Ctenochaetus flavicauda,TRUE,ACTINOPTERYGII,PERCIFORMES,ACANTHURIDAE,Ctenochaetus,flavicauda,"Fowler, 1938",,,,178018,2012,LC,
Ctenochaetus hawaiiensis,TRUE,ACTINOPTERYGII,PERCIFORMES,ACANTHURIDAE,Ctenochaetus,hawaiiensis,"Randall, 1955",,,,178014,2012,LC,
Ctenochaetus marginatus,TRUE,ACTINOPTERYGII,PERCIFORMES,ACANTHURIDAE,Ctenochaetus,marginatus,"(Valenciennes, 1835)",,,,177964,2012,LC,
Ctenochaetus striatus,TRUE,ACTINOPTERYGII,PERCIFORMES,ACANTHURIDAE,Ctenochaetus,striatus,"(Quoy &amp; Gaimard, 1825)",,,,178012,2012,LC,
Ctenochaetus strigosus,TRUE,ACTINOPTERYGII,PERCIFORMES,ACANTHURIDAE,Ctenochaetus,strigosus,"(Bennett, 1828)",,,,177949,2012,LC,
Ctenochaetus tominiensis,TRUE,ACTINOPTERYGII,PERCIFORMES,ACANTHURIDAE,Ctenochaetus,tominiensis,"Randall, 1955",,,,177986,2012,LC,
Ctenochaetus truncatus,TRUE,ACTINOPTERYGII,PERCIFORMES,ACANTHURIDAE,Ctenochaetus,truncatus,"Randall &amp; Clements, 2001",,,,177992,2012,LC,
Ctenochromis aff. pectoralis,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Ctenochromis,aff. pectoralis,"Pfeffer, 1893",,,,60417,2004,VU,D2
Ctenochromis benthicola,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Ctenochromis,benthicola,"(Matthes,1962)",,,,60483,2006,LC,
Ctenochromis horei,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Ctenochromis,horei,"(GÌ_nther, 1894)",,,,60482,2006,LC,
Ctenochromis pectoralis,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Ctenochromis,pectoralis,"Pfeffer, 1893",,,,9722,1996,EX,
Ctenogobius boleosoma,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Ctenogobius,boleosoma,"(Jordan &amp; Gilbert, 1882)",,,,185963,2015,LC,
Ctenogobius claytonii,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Ctenogobius,claytonii,"(Meek, 1902)",,,,185968,2015,VU,"B2ab(iii,iv)"
Ctenogobius fasciatus,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Ctenogobius,fasciatus,"Gill, 1858",,,,185970,2015,LC,
Ctenogobius lepturus,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Ctenogobius,lepturus,"(Pfaff, 1933)",,,,21130060,2015,LC,
Ctenogobius manglicola,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Ctenogobius,manglicola,"(Jordan &amp; Starks, 1895)",,,,183871,2010,LC,
Ctenogobius phenacus,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Ctenogobius,phenacus,"(Pezold &amp; Lasala, 1987)",,,,185969,2015,LC,
Ctenogobius pseudofasciatus,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Ctenogobius,pseudofasciatus,"(Gilbert &amp; Randall, 1971)",,,,185966,2015,LC,
Ctenogobius saepepallens,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Ctenogobius,saepepallens,"(Gilbert &amp; Randall, 1968)",,,,185965,2015,LC,
Ctenogobius sagittula,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Ctenogobius,sagittula,"(GÌ_nther, 1862)",,,,183475,2010,LC,
Ctenogobius shufeldti,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Ctenogobius,shufeldti,"(Jordan & Eigenmann, 1887)",,,,192934,2013,LC,
Ctenogobius smaragdus,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Ctenogobius,smaragdus,"(Valenciennes, 1837)",,,,185964,2015,LC,
Ctenogobius stigmaticus,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Ctenogobius,stigmaticus,"(Poey, 1860)",,,,190960,2015,LC,
Ctenogobius stigmaturus,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Ctenogobius,stigmaturus,"(Goode &amp; Bean, 1882)",,,,185967,2015,LC,
Ctenogobius thoropsis,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Ctenogobius,thoropsis,"(Pezold &amp; Gilbert, 1987)",,,,154871,2010,LC,
Ctenolabrus rupestris,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Ctenolabrus,rupestris,"(Linnaeus, 1758)",,,,187751,2010,LC,
Ctenopharynx intermedius,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Ctenopharynx,intermedius,"(GÌ_nther,1864)",,,,60896,2006,LC,
Ctenopharynx nitidus,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Ctenopharynx,nitidus,"(Trewavas, 1935)",,,,60897,2006,LC,
Ctenopharynx pictus,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Ctenopharynx,pictus,"(Trewavas, 1935)",,,,60898,2006,LC,
Ctenopoma acutirostre,TRUE,ACTINOPTERYGII,PERCIFORMES,ANABANTIDAE,Ctenopoma,acutirostre,"Pellegrin, 1899",,,,181554,2010,LC,
Ctenopoma ashbysmithi,TRUE,ACTINOPTERYGII,PERCIFORMES,ANABANTIDAE,Ctenopoma,ashbysmithi,"Banister &amp; Bailey, 1979",,,,181786,2010,DD,
Ctenopoma kingsleyae,TRUE,ACTINOPTERYGII,PERCIFORMES,ANABANTIDAE,Ctenopoma,kingsleyae,"GÌ_nther, 1896",,,,182809,2010,LC,
Ctenopoma maculatum,TRUE,ACTINOPTERYGII,PERCIFORMES,ANABANTIDAE,Ctenopoma,maculatum,"Thominot, 1886",,,,182231,2010,LC,
Ctenopoma multispine,TRUE,ACTINOPTERYGII,PERCIFORMES,ANABANTIDAE,Ctenopoma,multispine,"Peters, 1844",,,,181882,2010,LC,
Ctenopoma muriei,TRUE,ACTINOPTERYGII,PERCIFORMES,ANABANTIDAE,Ctenopoma,muriei,"(Boulenger, 1906)",,,,182192,2010,LC,
Ctenopoma nebulosum,TRUE,ACTINOPTERYGII,PERCIFORMES,ANABANTIDAE,Ctenopoma,nebulosum,"Norris &amp; Teugels, 1990",,,,182909,2010,VU,B1ab(ii)+2ab(ii)
Ctenopoma nigropannosum,TRUE,ACTINOPTERYGII,PERCIFORMES,ANABANTIDAE,Ctenopoma,nigropannosum,"Reichenow, 1875",,,,182758,2010,LC,
Ctenopoma ocellatum,TRUE,ACTINOPTERYGII,PERCIFORMES,ANABANTIDAE,Ctenopoma,ocellatum,"Pellegrin, 1899",,,,182034,2010,LC,
Ctenopoma petherici,TRUE,ACTINOPTERYGII,PERCIFORMES,ANABANTIDAE,Ctenopoma,petherici,"GÌ_nther, 1864",,,,182356,2010,LC,
Ctenopoma weeksii,TRUE,ACTINOPTERYGII,PERCIFORMES,ANABANTIDAE,Ctenopoma,weeksii,"Boulenger, 1896",,,,181865,2010,LC,
Ctenops nobilis,TRUE,ACTINOPTERYGII,PERCIFORMES,OSPHRONEMIDAE,Ctenops,nobilis,"McClelland, 1845",,,,166599,2010,NT,
Ctenosciaena gracilicirrhus,TRUE,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Ctenosciaena,gracilicirrhus,"(Metzelaar, 1919)",,,,47146393,2015,LC,
Ctenosciaena peruviana,TRUE,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Ctenosciaena,peruviana,"Chirichigno F., 1969",,,,183559,2010,DD,
Cualac tessellatus,TRUE,ACTINOPTERYGII,CYPRINODONTIFORMES,CYPRINODONTIDAE,Cualac,tessellatus,"Miller, 1956",,,,5933,1996,EN,"A2e, B1+2ab"
Cubiceps caeruleus,TRUE,ACTINOPTERYGII,PERCIFORMES,NOMEIDAE,Cubiceps,caeruleus,"Regan, 1914",,,,190384,2015,LC,
Cubiceps capensis,TRUE,ACTINOPTERYGII,PERCIFORMES,NOMEIDAE,Cubiceps,capensis,"(Smith, 1845)",,,,198675,2015,LC,
Cubiceps gracilis,TRUE,ACTINOPTERYGII,PERCIFORMES,NOMEIDAE,Cubiceps,gracilis,"(Lowe, 1843)",,,,198676,2015,LC,
Cubiceps pauciradiatus,TRUE,ACTINOPTERYGII,PERCIFORMES,NOMEIDAE,Cubiceps,pauciradiatus,"GÌ_nther, 1872",,,,16439367,2015,LC,
Culaea inconstans,TRUE,ACTINOPTERYGII,GASTEROSTEIFORMES,GASTEROSTEIDAE,Culaea,inconstans,"(Kirtland, 1840)",,,,184086,2013,LC,
Culter recurviceps,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Culter,recurviceps,"(Richardson, 1846)",,,,166107,2011,LC,
Cunningtonia longiventralis,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Cunningtonia,longiventralis,"Boulenger, 1906",,,,60484,2006,LC,
Curimata incompta,TRUE,ACTINOPTERYGII,CHARACIFORMES,CURIMATIDAE,Curimata,incompta,"Vari, 1984",,,,167652,2009,LC,
Curimata mivartii,TRUE,ACTINOPTERYGII,CHARACIFORMES,CURIMATIDAE,Curimata,mivartii,"Steindachner, 1878",,,,167634,2009,VU,A2d
Curimata vittata,TRUE,ACTINOPTERYGII,CHARACIFORMES,CURIMATIDAE,Curimata,vittata,"(Kner, 1858)",,,,167720,2009,LC,
Cyathochromis obliquidens,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Cyathochromis,obliquidens,"Trewavas, 1935",,,,60900,2006,LC,
Cyathopharynx furcifer,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Cyathopharynx,furcifer,"(Boulenger, 1898)",,,,60485,2006,LC,
Cybiosarda elegans,TRUE,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Cybiosarda,elegans,"(Whitley, 1935)",,,,170321,2011,LC,
Cycleptus elongatus,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CATOSTOMIDAE,Cycleptus,elongatus,"(Lesueur, 1817)",,,,6006,2013,LC,
Cycleptus meridionalis,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CATOSTOMIDAE,Cycleptus,meridionalis,"Burr and Mayden, 1999",,,,202073,2013,LC,
Cyclocheilichthys apogon,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Cyclocheilichthys,apogon,"(Valenciennes, 1842)",,,,181284,2012,LC,
Cyclocheilichthys armatus,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Cyclocheilichthys,armatus,"(Valenciennes, 1842)",,,,166952,2013,LC,
Cyclocheilichthys enoplos,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Cyclocheilichthys,enoplos,"(Bleeker, 1849)",,,,180963,2012,LC,
Cyclocheilichthys furcatus,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Cyclocheilichthys,furcatus,"Sontirat, 1989",,,,180806,2013,LC,
Cyclocheilichthys heteronema,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Cyclocheilichthys,heteronema,"(Bleeker, 1854)",,,,180974,2012,LC,
Cyclocheilichthys lagleri,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Cyclocheilichthys,lagleri,"Sontirat, 1989",,,,181031,2012,LC,
Cyclocheilichthys repasson,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Cyclocheilichthys,repasson,"(Bleeker, 1853)",,,,180861,2012,LC,
Cyclopharynx fwae,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Cyclopharynx,fwae,"Poll, 1948",,,,182245,2010,LC,
Cyclopharynx schwetzi,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Cyclopharynx,schwetzi,"(Poll, 1948)",,,,181944,2010,LC,
Cyclopsetta chittendeni,TRUE,ACTINOPTERYGII,PLEURONECTIFORMES,PARALICHTHYIDAE,Cyclopsetta,chittendeni,"Bean, 1895",,,,16439534,2015,LC,
Cyclopsetta fimbriata,TRUE,ACTINOPTERYGII,PLEURONECTIFORMES,PARALICHTHYIDAE,Cyclopsetta,fimbriata,"(Goode &amp; Bean, 1885)",,,,16439642,2015,LC,
Cyclopsetta panamensis,TRUE,ACTINOPTERYGII,PLEURONECTIFORMES,PARALICHTHYIDAE,Cyclopsetta,panamensis,"(Steindachner, 1876)",,,,183645,2010,LC,
Cyclopsetta querna,TRUE,ACTINOPTERYGII,PLEURONECTIFORMES,PARALICHTHYIDAE,Cyclopsetta,querna,"(Jordan &amp; Bollman, 1890)",,,,183362,2010,LC,
Cyclothone acclinidens,TRUE,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Cyclothone,acclinidens,"Garman, 1899",,,,18252612,2015,LC,
Cyclothone alba,TRUE,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Cyclothone,alba,"Brauer, 1906",,,,190300,2015,LC,
Cyclothone braueri,TRUE,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Cyclothone,braueri,"Jespersen &amp; TÌ´ning, 1926",,,,198757,2015,LC,
Cyclothone livida,TRUE,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Cyclothone,livida,"Brauer, 1902",,,,18252616,2015,LC,
Cyclothone microdon,TRUE,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Cyclothone,microdon,"(GÌ_nther, 1878)",,,,190133,2015,LC,
Cyclothone obscura,TRUE,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Cyclothone,obscura,"Brauer, 1902",,,,21132825,2015,LC,
Cyclothone pallida,TRUE,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Cyclothone,pallida,"Brauer, 1902",,,,18252619,2015,LC,
Cyclothone parapallida ,TRUE,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Cyclothone,parapallida ,"Badcock, 1982",,,,60469980,2015,LC,
Cyclothone pseudopallida,TRUE,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Cyclothone,pseudopallida,"Mukhacheva, 1964",,,,18252629,2015,LC,
Cyclothone pygmaea,TRUE,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Cyclothone,pygmaea,"Jespersen &amp; TÌ´ning, 1926",,,,194902,2014,LC,
Cyema atrum,TRUE,ACTINOPTERYGII,SACCOPHARYNGIFORMES,CYEMATIDAE,Cyema,atrum,"GÌ_nther, 1878",,,,18227109,2015,LC,
Cymatoceps nasutus,TRUE,ACTINOPTERYGII,PERCIFORMES,SPARIDAE,Cymatoceps,nasutus,"(Castelnau, 1861)",,,,170204,2014,VU,A2bd
Cymatogaster aggregata,TRUE,ACTINOPTERYGII,PERCIFORMES,EMBIOTOCIDAE,Cymatogaster,aggregata,"Gibbons, 1854",,,,192929,2013,LC,
Cymolutes lecluse,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Cymolutes,lecluse,"(Quoy &amp; Gaimard, 1824)",,,,187754,2010,LC,
Cymolutes praetextatus,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Cymolutes,praetextatus,"(Quoy &amp; Gaimard, 1834)",,,,187681,2010,LC,
Cymolutes torquatus,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Cymolutes,torquatus,"(Valenciennes, 1840)",,,,187530,2010,LC,
Cynodonichthys kuelpmanni,TRUE,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Cynodonichthys,kuelpmanni,"(Berkenkamp &amp; Etzel, 1993)",,,,169384,2009,DD,
Cynodonichthys wassmanni,TRUE,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Cynodonichthys,wassmanni,"(Berkenkamp &amp; Etzel, 1999)",,,,169368,2009,LC,
Cynoglossus browni,TRUE,ACTINOPTERYGII,PLEURONECTIFORMES,CYNOGLOSSIDAE,Cynoglossus,browni,"Chabanaud, 1949",,,,15602420,2015,DD,
Cynoglossus cadenati,TRUE,ACTINOPTERYGII,PLEURONECTIFORMES,CYNOGLOSSIDAE,Cynoglossus,cadenati,"Chabanaud, 1947",,,,15602435,2015,DD,
Cynoglossus canariensis,TRUE,ACTINOPTERYGII,PLEURONECTIFORMES,CYNOGLOSSIDAE,Cynoglossus,canariensis,"Steindachner, 1882",,,,15602438,2015,NT,
Cynoglossus feldmanni,TRUE,ACTINOPTERYGII,PLEURONECTIFORMES,CYNOGLOSSIDAE,Cynoglossus,feldmanni,"(Bleeker, 1854)",,,,180735,2012,LC,
Cynoglossus maccullochi,TRUE,ACTINOPTERYGII,PLEURONECTIFORMES,CYNOGLOSSIDAE,Cynoglossus,maccullochi,"Norman, 1926",,,,154739,2010,DD,
Cynoglossus microlepis,TRUE,ACTINOPTERYGII,PLEURONECTIFORMES,CYNOGLOSSIDAE,Cynoglossus,microlepis,"(Bleeker, 1851)",,,,181007,2012,LC,
Cynoglossus monodi,TRUE,ACTINOPTERYGII,PLEURONECTIFORMES,CYNOGLOSSIDAE,Cynoglossus,monodi,"Chabanaud, 1949",,,,15602466,2015,NT,
Cynoglossus senegalensis,TRUE,ACTINOPTERYGII,PLEURONECTIFORMES,CYNOGLOSSIDAE,Cynoglossus,senegalensis,"(Kaup, 1858)",,,,15602947,2015,NT,
Cynoglossus trigrammus,TRUE,ACTINOPTERYGII,PLEURONECTIFORMES,CYNOGLOSSIDAE,Cynoglossus,trigrammus,"GÌ_nther, 1862",,,,166940,2012,LC,
