Scientific Name,Primary,Class,Order,Family,Genus,Species,Authority,Infrarank,Infrarank Type,Infrarank Authority,Red List Species ID,Modified Year,Category,Criteria
Scyliorhinus comoroensis,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Scyliorhinus,comoroensis,"Compagno, 1988",,,,161429,2009,DD,
Scyliorhinus garmani,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Scyliorhinus,garmani,"(Fowler, 1934)",,,,161458,2009,DD,
Scyliorhinus haeckelii,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Scyliorhinus,haeckelii,"(Miranda Ribeiro, 1907)",,,,44589,2004,DD,
Scyliorhinus hesperius,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Scyliorhinus,hesperius,"Springer, 1966",,,,44590,2004,DD,
Scyliorhinus meadi,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Scyliorhinus,meadi,"Springer, 1966",,,,60232,2006,DD,
Scyliorhinus retifer,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Scyliorhinus,retifer,"(Garman, 1881)",,,,60233,2006,LC,
Scyliorhinus stellaris,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Scyliorhinus,stellaris,"(Linnaeus, 1758)",,,,161484,2009,NT,
Scyliorhinus tokubee,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Scyliorhinus,tokubee,"Shirai, Hagiwara &amp; Nakaya, 1992",,,,161412,2009,DD,
Scyliorhinus torazame,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Scyliorhinus,torazame,"(Tanaka, 1908)",,,,161435,2009,LC,
Scyliorhinus torrei,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Scyliorhinus,torrei,"Howell Rivero, 1936",,,,161449,2009,LC,
Scylliogaleus quecketti,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Scylliogaleus,quecketti,"Boulenger, 1902",,,,39360,2005,VU,B1ab(iii); C2a(ii)
Scymnodalatias albicauda,TRUE,CHONDRICHTHYES,SQUALIFORMES,SOMNIOSIDAE,Scymnodalatias,albicauda,"Taniuchi &amp; Garrick,1986",,,,41855,2003,DD,
Scymnodalatias garricki,TRUE,CHONDRICHTHYES,SQUALIFORMES,SOMNIOSIDAE,Scymnodalatias,garricki,"Kukuev &amp; Konovalenko, 1988",,,,161583,2015,DD,
Scymnodalatias oligodon,TRUE,CHONDRICHTHYES,SQUALIFORMES,SOMNIOSIDAE,Scymnodalatias,oligodon,"Kukuev &amp; Konovalenko, 1988",,,,44570,2004,DD,
Scymnodalatias sherwoodi,TRUE,CHONDRICHTHYES,SQUALIFORMES,SOMNIOSIDAE,Scymnodalatias,sherwoodi,"(Archey, 1921)",,,,41856,2003,DD,
Scymnodon ringens,TRUE,CHONDRICHTHYES,SQUALIFORMES,SOMNIOSIDAE,Scymnodon,ringens,"Barbosa du Bocage &amp; de Brito Capello, 1864",,,,161717,2009,DD,
Sinobatis borneensis,TRUE,CHONDRICHTHYES,RAJIFORMES,ANACANTHOBATIDAE,Sinobatis,borneensis,"(Chan, 1965)",,,,161379,2009,LC,
Sinobatis bulbicauda,TRUE,CHONDRICHTHYES,RAJIFORMES,ANACANTHOBATIDAE,Sinobatis,bulbicauda,"Last &amp; Sí©ret, 2008",,,,195477,2015,LC,
Sinobatis caerulea,TRUE,CHONDRICHTHYES,RAJIFORMES,ANACANTHOBATIDAE,Sinobatis,caerulea,"Last &amp; Sí©ret, 2008",,,,195478,2015,DD,
Sinobatis filicauda,TRUE,CHONDRICHTHYES,RAJIFORMES,ANACANTHOBATIDAE,Sinobatis,filicauda,"Last &amp; Sí©ret, 2008",,,,195479,2015,DD,
Sinobatis melanosoma,TRUE,CHONDRICHTHYES,RAJIFORMES,ANACANTHOBATIDAE,Sinobatis,melanosoma,"(Chan, 1965)",,,,161358,2009,LC,
Somniosus antarcticus,TRUE,CHONDRICHTHYES,SQUALIFORMES,SOMNIOSIDAE,Somniosus,antarcticus,"Whitley, 1939",,,,41857,2003,DD,
Somniosus longus,TRUE,CHONDRICHTHYES,SQUALIFORMES,SOMNIOSIDAE,Somniosus,longus,"(Tanaka, 1912)",,,,161552,2009,DD,
Somniosus microcephalus,TRUE,CHONDRICHTHYES,SQUALIFORMES,SOMNIOSIDAE,Somniosus,microcephalus,"(Bloch &amp; Schneider, 1801)",,,,60213,2006,NT,
Somniosus pacificus,TRUE,CHONDRICHTHYES,SQUALIFORMES,SOMNIOSIDAE,Somniosus,pacificus,"Bigelow &amp; Schroeder, 1944",,,,161403,2009,DD,
Somniosus rostratus,TRUE,CHONDRICHTHYES,SQUALIFORMES,SOMNIOSIDAE,Somniosus,rostratus,"(Risso, 1827)",,,,161432,2009,DD,
Sphyrna corona,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SPHYRNIDAE,Sphyrna,corona,"Springer, 1940",,,,44591,2004,NT,
Sphyrna lewini,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SPHYRNIDAE,Sphyrna,lewini,"(Griffith &amp; Smith, 1834)",,,,165291,2007,EN,A4bd
Sphyrna lewini,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SPHYRNIDAE,Sphyrna,lewini,"(Griffith &amp; Smith, 1834)",,,,165293,2007,EN,A2bd+4bd
Sphyrna lewini,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SPHYRNIDAE,Sphyrna,lewini,"(Griffith &amp; Smith, 1834)",,,,165296,2007,VU,A4bd
Sphyrna lewini,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SPHYRNIDAE,Sphyrna,lewini,"(Griffith &amp; Smith, 1834)",,,,165294,2007,EN,A4bd
Sphyrna lewini,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SPHYRNIDAE,Sphyrna,lewini,"(Griffith &amp; Smith, 1834)",,,,165297,2007,VU,A4bd
Sphyrna lewini,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SPHYRNIDAE,Sphyrna,lewini,"(Griffith &amp; Smith, 1834)",,,,39385,2007,EN,A2bd+4bd
Sphyrna media,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SPHYRNIDAE,Sphyrna,media,"Springer, 1940",,,,60201,2006,DD,
Sphyrna mokarran,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SPHYRNIDAE,Sphyrna,mokarran,"(Rí_ppell, 1837)",,,,39386,2007,EN,A2bd+4bd
Sphyrna tiburo,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SPHYRNIDAE,Sphyrna,tiburo,"(Linnaeus, 1758)",,,,39387,2005,LC,
Sphyrna tudes,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SPHYRNIDAE,Sphyrna,tudes,"(Valenciennes, 1822)",,,,60202,2006,VU,A2ad+3d+4ad
Sphyrna zygaena,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SPHYRNIDAE,Sphyrna,zygaena,"(Linnaeus, 1758)",,,,39388,2005,VU,A2bd+3bd+4bd
Spiniraja whitleyi,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Spiniraja,whitleyi,"(Iredale, 1938)",,,,161496,2009,VU,A2bd+4bd
Squaliolus aliae,TRUE,CHONDRICHTHYES,SQUALIFORMES,DALATIIDAE,Squaliolus,aliae,"Teng, 1959",,,,41858,2015,LC,
Squaliolus laticaudus,TRUE,CHONDRICHTHYES,SQUALIFORMES,DALATIIDAE,Squaliolus,laticaudus,"Smith &amp; Radcliffe, 1912",,,,60214,2006,LC,
Squalus acanthias,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,acanthias,"Linnaeus, 1758",,,,61411,2006,EN,A2bd+4bd
Squalus acanthias,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,acanthias,"Linnaeus, 1758",,,,61409,2006,LC,
Squalus acanthias,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,acanthias,"Linnaeus, 1758",,,,61415,2006,LC,
Squalus acanthias,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,acanthias,"Linnaeus, 1758",,,,44169,2006,EN,A2bd+4bd
Squalus acanthias,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,acanthias,"Linnaeus, 1758",,,,44168,2006,CR,A2bd+3bd+4bd
Squalus acanthias,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,acanthias,"Linnaeus, 1758",,,,61410,2006,VU,A2bd+4bd
Squalus acanthias,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,acanthias,"Linnaeus, 1758",,,,39326,2006,VU,A2bd+3bd+4bd
Squalus acanthias,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,acanthias,"Linnaeus, 1758",,,,61414,2006,VU,A2bd+3bd+4bd
Squalus acanthias,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,acanthias,"Linnaeus, 1758",,,,61413,2006,EN,A2bd+4bd
Squalus acanthias,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,acanthias,"Linnaeus, 1758",,,,61412,2006,VU,A2bd
Squalus acutirostris,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,acutirostris,"Chu, Meng &amp; Li, 1984",,,,195486,2012,DD,
Squalus albifrons,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,albifrons,"Last, White &amp; Stevens, 2007",,,,42723,2003,DD,
Squalus altipinnis,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,altipinnis,"Last, White &amp; Stevens, 2007",,,,158616,2009,DD,
Squalus blainville,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,blainville,"(Risso, 1827)",,,,161536,2009,DD,
Squalus brevirostris,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,brevirostris,"Tanaka, 1917",,,,161438,2009,DD,
Squalus bucephalus,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,bucephalus,"Last, Sí©ret &amp; Pogonoski, 2007",,,,161703,2009,DD,
Squalus chloroculus,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,chloroculus,"Last, White &amp; Motomura, 2007",,,,161360,2009,NT,
Squalus crassispinus,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,crassispinus,"Last, Edmunds &amp; Yearsley, 2007",,,,42725,2003,DD,
Squalus cubensis,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,cubensis,"Howell Rivero, 1936",,,,61416,2006,DD,
Squalus edmundsi,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,edmundsi,"White, Last &amp; Stevens, 2007",,,,158617,2009,NT,
Squalus grahami,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,grahami,"White, Last &amp; Stevens, 2007",,,,42727,2003,NT,
Squalus griffini,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,griffini,"Phillipps, 1931",,,,195487,2011,LC,
Squalus hemipinnis,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,hemipinnis,"White, Last &amp; Yearsley, 2007",,,,161410,2009,NT,
Squalus japonicus,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,japonicus,"Ishikawa, 1908",,,,161433,2009,DD,
Squalus lalannei,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,lalannei,"Baranes, 2003",,,,161668,2009,DD,
Squalus megalops,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,megalops,"(Macleay, 1881)",,,,41859,2003,DD,
Squalus melanurus,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,melanurus,"Fourmanoir &amp; Rivaton, 1979",,,,41860,2003,LC,
Squalus mitsukurii,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,mitsukurii,"Jordan &amp; Snyder, 1903",,,,41877,2007,DD,
Squalus montalbani,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,montalbani,"Whitley, 1931",,,,161404,2009,VU,A2bd+4bd
Squalus nasutus,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,nasutus,"Last, Marshall &amp; White, 2007",,,,42726,2003,DD,
Squalus notocaudatus,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,notocaudatus,"Last, White &amp; Stevens, 2007",,,,42722,2003,DD,
Squalus rancureli,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,rancureli,"Fourmanoir &amp; Rivaton, 1979",,,,41861,2003,NT,
Squalus raoulensis,TRUE,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,raoulensis,"Duffy &amp; Last, 2007",,,,161469,2011,LC,
Squatina aculeata,TRUE,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,aculeata,"Cuvier, 1829",,,,61417,2007,CR,A2bcd+3cd+4cd
Squatina africana,TRUE,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,africana,"Regan, 1908",,,,44996,2004,DD,
Squatina albipunctata,TRUE,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,albipunctata,"Last &amp; White, 2008",,,,42729,2003,VU,A2bd
Squatina argentina,TRUE,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,argentina,"(Marini, 1930)",,,,39329,2006,EN,A2b
Squatina armata,TRUE,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,armata,"(Philippi, 1887)",,,,44571,2004,DD,
Squatina australis,TRUE,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,australis,"Regan, 1906",,,,41862,2003,LC,
Squatina californica,TRUE,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,californica,"Ayres, 1859",,,,39328,2005,NT,
Squatina dumeril,TRUE,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,dumeril,"Lesueur, 1818",,,,60248,2006,DD,
Squatina formosa,TRUE,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,formosa,"Shen &amp; Ting, 1972",,,,161456,2009,EN,A2d+4d
Squatina guggenheim,TRUE,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,guggenheim,"Marini, 1936",,,,39330,2007,EN,A2bd
Squatina guggenheim,TRUE,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,guggenheim,"Marini, 1936",,,,39465,2000,EN,A1bd+2d
Squatina japonica,TRUE,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,japonica,"Bleeker, 1858",,,,161558,2009,VU,A2d+4d
Squatina legnota,TRUE,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,legnota,"Last &amp; White, 2008",,,,161638,2009,DD,
Squatina nebulosa,TRUE,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,nebulosa,"Regan, 1906",,,,161325,2009,VU,A2d+4d
Squatina oculata,TRUE,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,oculata,"Bonaparte, 1840",,,,61418,2007,CR,A2bcd+3cd+4bcd
Squatina pseudocellata,TRUE,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,pseudocellata,"Last &amp; White, 2008",,,,42728,2003,DD,
Squatina punctata,TRUE,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,punctata,"Marini, 1936",,,,63150,2007,EN,A2bd
Squatina squatina,TRUE,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,squatina,"(Linnaeus, 1758)",,,,39332,2015,CR,A2bcd+3d
Squatina tergocellata,TRUE,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,tergocellata,"McCulloch, 1914",,,,41863,2003,LC,
Squatina tergocellatoides,TRUE,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,tergocellatoides,"Chen, 1963",,,,161525,2009,VU,A2d+4d
Stegostoma fasciatum,TRUE,CHONDRICHTHYES,ORECTOLOBIFORMES,STEGOSTOMIDAE,Stegostoma,fasciatum,"(Hermann, 1783)",,,,41878,2003,VU,A2abcd+3cd+4abcd
Sutorectus tentaculatus,TRUE,CHONDRICHTHYES,ORECTOLOBIFORMES,ORECTOLOBIDAE,Sutorectus,tentaculatus,"(Peters, 1864)",,,,41864,2015,LC,
Sympterygia acuta,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Sympterygia,acuta,"Garman, 1877",,,,44642,2004,VU,A2bd
Sympterygia bonapartii,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Sympterygia,bonapartii,"Mí_ller &amp; Henle, 1841",,,,44597,2004,DD,
Sympterygia brevicaudata,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Sympterygia,brevicaudata,"(Cope, 1877)",,,,44596,2004,DD,
Sympterygia lima,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Sympterygia,lima,"(Poeppig, 1835)",,,,44643,2004,DD,
Taeniura lymma,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Taeniura,lymma,"(Forsskí«l, 1775)",,,,39412,2005,NT,
Taeniurops grabata,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Taeniurops,grabata,"(Geoffroy St. Hilaire, 1817)",,,,161513,2009,DD,
Taeniurops meyeni,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Taeniurops,meyeni,"(Mí_ller &amp; Henle, 1841)",,,,60162,2015,VU,A2d
Temera hardwickii,TRUE,CHONDRICHTHYES,RAJIFORMES,NARKIDAE,Temera,hardwickii,"Gray, 1831",,,,161745,2009,VU,A4d
Tetronarce californica,TRUE,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Tetronarce,californica,"(Ayres, 1855)",,,,39396,2015,LC,
Tetronarce fairchildi,TRUE,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Tetronarce,fairchildi,"(Hutton, 1872)",,,,41865,2003,DD,
Tetronarce formosa,TRUE,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Tetronarce,formosa,"(Haas &amp; Ebert, 2006)",,,,161608,2009,DD,
Tetronarce macneilli,TRUE,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Tetronarce,macneilli,"(Whitley, 1932)",,,,161511,2009,DD,
Tetronarce nobiliana,TRUE,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Tetronarce,nobiliana,"(Bonaparte, 1835)",,,,161580,2009,DD,
Tetronarce puelcha,TRUE,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Tetronarce,puelcha,"(Lahille, 1926)",,,,60135,2006,DD,
Tetronarce tokionis,TRUE,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Tetronarce,tokionis,"(Tanaka, 1908)",,,,161676,2009,DD,
Tetronarce tremens,TRUE,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Tetronarce,tremens,"(de Buen, 1959)",,,,60137,2006,DD,
Torpedo adenensis,TRUE,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Torpedo,adenensis,"Carvalho, Stehmann &amp; Manilo, 2002",,,,60131,2006,NT,
Torpedo andersoni,TRUE,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Torpedo,andersoni,"Bullis, 1962",,,,60132,2006,DD,
Torpedo bauchotae,TRUE,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Torpedo,bauchotae,"Cadenat, Capapí© &amp; Desoutter, 1978",,,,161562,2009,DD,
Torpedo fuscomaculata,TRUE,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Torpedo,fuscomaculata,"Peters, 1855",,,,44621,2004,DD,
Torpedo mackayana,TRUE,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Torpedo,mackayana,"Metzelaar, 1919",,,,161411,2009,DD,
Torpedo marmorata,TRUE,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Torpedo,marmorata,"Risso, 1810",,,,161328,2009,DD,
Torpedo microdiscus,TRUE,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Torpedo,microdiscus,"Parin &amp; Kotlyar, 1985",,,,60133,2006,DD,
Torpedo panthera,TRUE,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Torpedo,panthera,"Olfers, 1831",,,,60134,2006,DD,
Torpedo sinuspersici,TRUE,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Torpedo,sinuspersici,"Olfers, 1831",,,,60136,2006,DD,
Torpedo suessii,TRUE,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Torpedo,suessii,"Steindachner, 1898",,,,161613,2009,DD,
Torpedo torpedo,TRUE,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Torpedo,torpedo,"(Linnaeus, 1758)",,,,161397,2009,DD,
Triaenodon obesus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Triaenodon,obesus,"(Rí_ppell, 1837)",,,,39384,2005,NT,
Triakis acutipinna,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Triakis,acutipinna,"Kato, 1968",,,,39361,2009,EN,B1ab(v); C2a(ii)
Triakis maculata,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Triakis,maculata,"Kner &amp; Steindachner, 1867",,,,63130,2007,VU,A2bd
Triakis megalopterus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Triakis,megalopterus,"(Smith, 1839)",,,,39362,2009,NT,
Triakis scyllium,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Triakis,scyllium,"Mí_ller &amp; Henle, 1839",,,,161395,2009,LC,
Triakis semifasciata,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Triakis,semifasciata,"Girard, 1855",,,,39363,2015,LC,
Trigonognathus kabeyai,TRUE,CHONDRICHTHYES,SQUALIFORMES,ETMOPTERIDAE,Trigonognathus,kabeyai,"Mochizuki &amp; Ohe, 1990",,,,44205,2004,DD,
Trygonoptera galba,TRUE,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Trygonoptera,galba,"Last &amp; Yearsley, 2008",,,,60080,2009,DD,
Trygonoptera imitata,TRUE,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Trygonoptera,imitata,"Yearsley, Last &amp; Gomon, 2008",,,,60081,2006,NT,
Trygonoptera mucosa,TRUE,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Trygonoptera,mucosa,"(Whitley, 1939)",,,,60082,2006,LC,
Trygonoptera ovalis,TRUE,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Trygonoptera,ovalis,"Last &amp; Gomon, 1987",,,,60083,2006,LC,
Trygonoptera personata,TRUE,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Trygonoptera,personata,"Last &amp; Gomon, 1987",,,,60084,2006,LC,
Trygonoptera testacea,TRUE,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Trygonoptera,testacea,"Mí_ller &amp; Henle, 1841",,,,60085,2006,LC,
Trygonorrhina dumerilli,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Trygonorrhina,dumerilli,"Castelnau, 1873",,,,43270317,2015,LC,
Trygonorrhina fasciata,TRUE,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Trygonorrhina,fasciata,"Mí_ller &amp; Henle, 1841",,,,41866,2015,LC,
Typhlonarke aysoni,TRUE,CHONDRICHTHYES,RAJIFORMES,NARKIDAE,Typhlonarke,aysoni,"(Hamilton, 1902)",,,,41867,2003,DD,
Typhlonarke tarakea,TRUE,CHONDRICHTHYES,RAJIFORMES,NARKIDAE,Typhlonarke,tarakea,"Phillipps, 1929",,,,41868,2003,DD,
Urobatis concentricus,TRUE,CHONDRICHTHYES,RAJIFORMES,UROTRYGONIDAE,Urobatis,concentricus,"Osburn &amp; Nichols, 1916",,,,60107,2006,DD,
Urobatis halleri,TRUE,CHONDRICHTHYES,RAJIFORMES,UROTRYGONIDAE,Urobatis,halleri,"(Cooper, 1863)",,,,60108,2015,LC,
Urobatis jamaicensis,TRUE,CHONDRICHTHYES,RAJIFORMES,UROTRYGONIDAE,Urobatis,jamaicensis,"(Cuvier, 1816)",,,,60109,2006,LC,
Urobatis maculatus,TRUE,CHONDRICHTHYES,RAJIFORMES,UROTRYGONIDAE,Urobatis,maculatus,"Garman, 1913",,,,60110,2006,DD,
Urobatis marmoratus,TRUE,CHONDRICHTHYES,RAJIFORMES,UROTRYGONIDAE,Urobatis,marmoratus,"(Philippi, 1892)",,,,44646,2004,DD,
Urobatis tumbesensis,TRUE,CHONDRICHTHYES,RAJIFORMES,UROTRYGONIDAE,Urobatis,tumbesensis,"(Chirichigno F. &amp; McEachran, 1979)",,,,63135,2007,DD,
Urogymnus asperrimus,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Urogymnus,asperrimus,"(Bloch &amp; Schneider,1801)",,,,39413,2005,VU,A2bd
Urogymnus ukpam,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Urogymnus,ukpam,"(Smith, 1863)",,,,39414,2009,EN,"B1ab(i,ii,iii,iv)"
Urolophus armatus,TRUE,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Urolophus,armatus,"Mí_ller &amp; Henle, 1841",,,,60086,2006,DD,
Urolophus aurantiacus,TRUE,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Urolophus,aurantiacus,"Mí_ller &amp; Henle, 1841",,,,60087,2006,NT,
Urolophus bucculentus,TRUE,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Urolophus,bucculentus,"Macleay, 1884",,,,60088,2006,VU,A2bd
Urolophus circularis,TRUE,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Urolophus,circularis,"McKay, 1966",,,,60089,2006,LC,
Urolophus cruciatus,TRUE,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Urolophus,cruciatus,"(LacepíÂde, 1804)",,,,60090,2006,LC,
Urolophus deforgesi,TRUE,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Urolophus,deforgesi,"Sí©ret &amp; Last, 2003",,,,60091,2006,LC,
Urolophus expansus,TRUE,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Urolophus,expansus,"McCulloch, 1916",,,,60092,2006,LC,
Urolophus flavomosaicus,TRUE,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Urolophus,flavomosaicus,"Last &amp; Gomon, 1987",,,,60093,2006,LC,
